ID,Default
12103941,1
12105018,0
12104134,0
12104379,0
12185235,0
12113804,0
12196397,0
12103741,0
12134847,0
12208082,0
12106316,0
12215699,0
12167853,0
12154320,0
12183583,0
12164217,0
12209725,0
12162896,0
12113832,0
12210559,1
12127157,0
12148414,1
12132053,0
12183098,0
12178395,0
12122105,1
12108679,1
12165961,0
12207877,0
12151014,0
12138467,0
12165486,0
12129149,0
12186699,0
12159721,0
12160435,0
12101184,0
12148924,0
12137726,0
12181077,0
12180173,0
12206564,0
12116617,0
12120065,0
12127368,0
12206782,0
12197262,0
12126777,0
12146198,0
12118684,1
12170674,0
12110371,0
12139110,0
12167468,0
12165935,0
12152631,0
12108536,0
12128066,0
12139031,0
12138610,0
12152974,0
12159187,0
12114367,0
12178931,1
12169639,0
12165742,0
12191702,0
12112829,0
12119087,0
12195811,0
12200241,0
12100371,0
12112491,0
12101036,0
12161815,0
12186848,0
12152323,0
12160100,0
12179249,0
12190867,0
12182479,0
12120152,1
12117839,0
12150178,0
12204742,0
12207287,0
12161035,0
12112187,0
12200137,0
12116419,0
12156943,0
12179476,0
12178768,0
12173423,0
12180389,0
12124563,0
12124121,1
12125679,1
12168652,0
12185337,0
12143136,0
12183567,0
12139726,0
12122979,0
12152596,0
12157703,0
12167933,0
12192630,0
12131001,0
12127538,0
12169139,0
12202415,0
12189832,0
12121167,0
12194934,0
12204592,0
12207128,0
12175503,0
12169791,0
12196981,0
12193046,0
12173466,0
12204624,0
12118385,0
12114069,0
12205826,0
12201557,0
12127116,0
12125039,0
12114517,1
12208179,1
12210486,0
12187820,1
12157522,0
12157471,0
12195386,0
12187838,1
12198538,0
12175016,0
12189893,0
12186411,0
12158363,0
12147332,0
12145742,0
12121162,0
12181159,0
12128287,0
12128067,0
12118023,0
12200519,0
12134878,0
12151756,0
12161540,0
12144206,1
12143113,0
12101995,1
12142038,0
12154725,0
12190028,0
12197398,0
12215002,0
12219345,0
12122738,0
12194259,0
12143358,0
12135495,0
12103616,0
12200012,0
12216574,0
12153358,0
12106188,0
12142686,0
12192662,0
12202545,0
12206493,0
12122958,1
12116817,0
12160712,0
12179338,0
12101074,0
12151444,0
12169939,0
12188864,0
12133682,0
12110716,0
12132810,1
12194985,0
12122072,0
12132600,0
12190358,0
12113049,0
12112659,0
12124659,0
12136245,0
12129385,0
12173023,0
12162043,0
12220900,0
12172118,0
12155079,0
12189230,0
12200029,0
12213904,1
12150168,0
12146877,1
12209122,0
12190133,0
12168518,0
12186158,0
12153537,0
12179795,0
12182864,0
12175291,0
12129135,0
12164199,0
12100013,0
12119364,0
12192015,0
12133030,1
12101263,0
12118927,0
12184472,0
12187447,0
12126702,0
12221661,0
12214940,0
12102052,0
12119386,0
12192755,0
12117171,0
12220164,0
12116816,0
12133225,0
12192416,0
12136663,0
12195065,0
12166767,0
12192296,0
12142988,0
12163670,0
12207871,0
12156625,0
12118336,0
12103850,0
12156512,0
12211047,0
12158543,0
12171464,0
12217123,0
12195002,0
12177589,0
12174083,0
12162294,0
12136995,0
12207049,0
12166286,0
12175094,0
12198135,0
12202907,0
12112885,0
12170417,0
12141445,0
12152461,1
12182291,1
12181993,0
12195473,0
12192331,0
12187250,0
12201173,1
12183262,0
12130796,0
12205296,1
12220519,0
12216303,0
12128437,0
12121981,0
12155643,0
12217642,0
12174056,0
12132698,0
12135547,0
12142227,0
12101078,0
12202725,0
12134682,0
12167925,0
12215986,0
12160733,0
12126851,0
12163407,0
12155282,0
12148210,0
12183650,0
12156861,0
12148673,0
12213774,0
12109993,1
12165552,1
12158030,0
12157234,0
12205408,0
12148889,0
12124370,0
12127801,0
12137231,0
12182491,0
12162142,0
12211745,0
12155698,0
12187989,0
12152609,0
12174134,0
12198529,0
12157017,0
12210772,0
12181619,0
12149137,0
12185950,0
12158057,0
12174776,0
12117913,0
12214291,0
12193628,0
12145316,0
12131650,0
12104233,0
12118281,0
12203979,0
12107703,0
12214710,0
12144614,0
12165556,0
12179772,0
12167875,0
12160862,0
12210873,0
12138923,0
12167654,0
12159967,0
12127143,0
12139172,0
12183414,0
12184843,0
12118469,0
12183305,0
12105593,0
12105720,0
12109552,0
12190329,0
12122792,1
12127792,0
12131259,0
12198045,0
12149609,0
12145169,1
12178326,0
12203600,0
12201481,0
12197951,0
12105887,0
12117269,1
12114583,0
12219613,0
12101643,0
12163793,0
12213829,0
12104581,0
12208262,0
12136858,0
12183396,0
12177530,0
12145360,0
12205810,0
12136041,0
12215838,0
12126321,0
12208287,0
12211109,0
12170823,0
12182478,0
12158720,0
12138655,0
12116170,0
12149607,0
12207441,0
12183916,0
12191286,0
12103144,0
12106961,0
12172009,0
12103348,0
12145091,0
12215192,0
12141320,0
12141877,0
12198568,0
12150660,0
12149695,0
12124476,0
12186685,0
12130144,0
12151386,0
12137718,1
12155400,0
12100206,0
12145485,0
12140587,0
12133367,0
12209060,0
12116353,0
12174897,0
12171048,0
12103128,0
12191740,0
12117983,0
12205191,0
12122800,0
12219328,0
12157800,0
12184330,0
12119862,0
12118722,0
12201014,0
12156055,0
12117283,0
12180908,0
12100275,0
12211833,0
12174338,0
12159814,0
12206549,0
12112290,0
12125110,0
12109837,0
12197984,0
12213699,0
12220516,1
12191246,0
12136570,0
12138697,0
12145216,0
12141065,0
12108284,0
12171959,0
12120000,0
12147272,0
12134506,0
12152981,1
12108377,0
12213361,0
12103038,0
12214980,0
12138004,0
12121725,1
12208362,0
12127246,1
12147524,0
12112229,0
12125811,0
12122221,0
12157601,0
12127120,0
12209529,0
12154643,0
12149915,0
12192614,0
12188881,0
12103035,0
12141942,0
12170889,0
12181608,0
12159413,0
12194267,0
12146767,0
12208449,0
12133537,0
12172445,0
12169342,0
12177234,0
12149615,0
12195101,0
12157349,0
12105121,0
12163758,0
12129976,0
12116089,0
12218019,0
12111693,1
12157066,0
12134953,0
12147254,0
12101167,1
12220440,0
12115900,0
12205094,0
12188990,0
12110435,0
12148928,0
12159212,0
12134961,0
12145738,1
12188111,0
12167684,0
12104784,0
12208761,0
12103286,0
12143399,0
12132286,0
12122756,0
12157041,0
12158404,0
12132815,0
12205725,0
12152013,0
12207167,0
12215345,0
12135477,0
12138495,0
12103683,0
12187190,0
12180001,0
12138228,0
12130310,0
12181327,0
12139248,0
12160986,0
12177661,0
12187051,0
12110250,0
12184170,0
12216620,0
12186155,0
12144197,0
12171103,0
12179077,0
12116376,0
12124486,1
12135232,0
12127131,0
12184271,0
12202914,0
12114117,0
12140850,0
12130370,0
12121141,1
12213566,0
12174142,0
12154167,0
12145933,0
12187067,0
12134484,0
12209384,0
12130947,0
12213914,1
12165156,0
12205808,0
12160801,0
12130449,0
12180632,0
12130517,0
12100579,0
12213868,0
12150946,0
12121054,0
12165028,0
12156112,0
12146521,0
12172935,0
12120641,0
12117649,0
12149425,0
12162568,0
12141056,0
12113163,0
12140419,0
12140320,0
12106886,0
12216616,0
12187028,0
12111596,0
12211217,0
12126274,0
12129156,0
12160271,0
12182183,0
12113830,0
12203566,0
12218796,0
12179505,0
12165580,0
12142822,0
12184778,0
12208503,0
12180386,0
12134577,0
12172783,0
12149540,0
12176466,0
12190859,0
12110330,0
12140750,0
12111378,0
12216004,0
12202945,0
12100344,0
12195046,1
12206700,0
12150914,0
12217685,0
12127063,0
12172127,0
12205557,0
12157271,0
12114854,0
12109843,0
12202324,1
12212136,0
12123851,0
12116418,0
12142390,0
12139849,1
12122408,0
12169644,0
12189493,0
12124832,0
12178431,0
12116363,0
12191914,0
12102023,0
12113698,1
12208024,0
12103663,0
12198247,1
12158282,0
12216394,0
12196198,0
12132389,0
12213125,0
12105793,0
12220030,0
12105974,0
12158974,1
12200524,0
12138938,0
12127561,0
12177237,0
12136780,1
12167616,0
12198433,1
12115757,0
12124323,0
12205447,0
12152327,0
12197113,0
12124248,0
12145762,0
12161003,0
12108658,1
12123077,0
12114547,0
12112225,0
12145516,0
12146497,1
12124191,0
12158493,0
12112826,0
12166186,0
12108750,0
12200422,0
12200662,0
12194587,0
12157101,0
12188924,0
12166273,0
12151440,0
12195713,0
12209631,0
12197369,0
12129355,0
12147708,0
12152909,0
12147968,0
12192217,0
12130380,0
12217875,0
12219075,0
12206296,0
12151462,0
12123320,0
12207158,0
12149896,0
12159272,0
12147183,0
12202250,0
12119586,0
12108102,0
12128244,0
12221752,1
12146393,1
12133209,0
12130233,1
12110035,0
12191925,0
12130709,0
12107134,1
12156736,0
12192069,0
12196271,1
12178160,0
12212484,0
12163422,0
12123665,0
12118565,0
12132919,0
12112458,0
12193329,0
12153433,0
12153890,0
12147832,0
12195232,0
12175269,0
12132737,0
12109311,0
12153327,0
12186092,0
12187264,0
12105103,0
12160092,0
12150086,0
12208937,0
12159451,0
12143289,0
12144472,0
12158000,0
12136981,0
12183375,0
12210252,0
12107356,0
12184521,0
12170017,0
12169091,1
12163264,0
12146491,0
12190214,0
12121653,0
12164743,0
12108287,0
12218667,0
12219299,0
12204524,0
12121473,0
12147555,1
12134298,0
12173940,0
12130225,0
12123627,0
12124406,0
12165013,0
12174541,0
12180087,0
12204770,0
12197777,0
12207519,0
12183801,0
12203005,1
12114810,0
12138577,0
12191478,0
12110175,0
12213101,0
12202651,0
12209603,0
12102937,0
12188284,0
12207601,0
12172061,0
12123524,0
12191176,0
12142966,0
12127856,0
12202291,0
12199266,0
12185286,0
12134018,0
12206575,0
12212764,0
12130625,1
12163706,1
12166988,0
12144087,0
12139178,0
12175069,0
12150303,0
12193234,0
12219337,0
12218657,0
12208642,0
12170710,0
12179348,0
12141927,1
12107097,0
12131175,0
12174981,0
12174308,0
12103300,0
12107470,0
12200970,0
12118094,0
12153392,0
12144052,0
12174298,0
12101262,0
12179052,0
12132538,0
12127527,0
12209439,0
12100707,0
12141643,0
12106262,0
12197376,0
12148657,0
12185419,0
12141352,0
12187457,0
12197401,0
12159144,0
12164032,0
12215918,0
12103662,0
12192894,0
12149862,0
12150453,1
12138171,0
12205052,0
12217592,0
12209390,0
12193453,0
12176793,0
12220260,0
12133168,0
12165680,0
12143468,0
12169098,0
12215100,0
12166996,0
12213680,0
12197635,0
12127935,0
12142907,1
12208039,0
12204019,0
12131498,1
12169984,1
12156029,1
12173844,0
12175999,0
12189930,0
12109586,0
12213720,0
12177970,1
12124188,0
12126788,0
12158023,0
12179501,1
12102519,0
12130781,0
12155524,1
12112479,0
12216768,0
12150604,1
12191151,0
12171366,0
12109115,0
12220691,0
12100243,1
12163786,0
12136587,0
12177744,1
12220148,0
12193838,0
12101651,0
12200860,0
12117873,0
12188974,0
12127594,0
12139381,0
12211824,0
12120860,0
12143448,0
12155185,0
12142843,0
12139107,0
12164119,0
12176947,0
12122177,0
12188768,0
12101124,0
12133961,0
12102810,1
12140828,0
12166869,0
12182410,0
12105947,0
12145275,0
12186995,0
12150198,0
12215326,0
12178899,0
12153450,0
12170464,0
12155341,0
12158895,0
12221783,0
12115638,0
12160314,0
12169641,0
12204150,0
12151629,0
12144517,0
12169919,0
12109686,0
12120602,0
12220721,0
12217401,0
12113245,0
12101097,0
12177184,0
12219798,0
12205768,0
12208956,0
12148630,0
12197323,0
12170055,0
12158371,0
12208981,0
12112474,0
12149316,0
12191791,0
12161034,0
12131831,0
12102090,0
12190001,0
12172015,0
12199158,0
12121547,0
12171083,0
12123999,0
12148583,0
12179251,1
12197085,0
12219640,0
12163773,0
12217272,0
12198427,0
12146847,0
12108153,0
12126638,1
12185839,0
12208498,0
12211082,0
12185410,0
12211644,0
12143923,0
12181578,1
12208281,0
12141462,0
12221448,0
12144645,0
12139781,0
12207271,0
12106929,0
12159948,0
12147725,0
12190902,0
12197273,0
12191828,0
12117992,0
12205213,0
12108054,0
12175264,0
12159477,1
12183418,0
12197408,0
12171223,1
12172212,0
12122344,0
12190666,0
12185749,0
12199068,0
12214650,0
12103444,0
12106686,0
12162346,0
12139497,0
12124047,0
12217870,0
12187692,0
12203311,0
12144697,0
12121667,0
12155494,0
12116637,0
12215357,0
12143662,0
12220059,0
12209325,0
12128047,0
12128338,0
12180907,0
12156701,0
12121776,0
12141622,0
12180168,0
12164038,0
12203564,0
12184067,0
12144981,0
12108662,0
12189823,0
12193616,0
12169808,0
12173981,0
12111397,0
12130774,0
12187777,0
12168871,0
12202298,0
12191732,0
12141615,0
12190327,0
12146250,0
12138035,1
12209265,0
12143184,0
12158519,0
12215081,0
12117097,0
12182556,0
12175199,0
12125962,0
12193635,0
12148970,0
12132198,0
12119203,0
12139491,0
12184231,1
12159103,0
12140729,0
12188656,0
12188542,0
12170094,0
12181560,0
12137084,0
12123500,0
12119843,1
12208881,1
12104930,1
12190853,0
12166671,0
12131236,0
12109354,0
12101205,0
12213316,0
12178584,0
12156333,0
12112734,0
12118912,0
12125566,0
12117576,0
12153735,0
12220741,1
12216603,1
12114493,0
12172423,0
12164675,0
12212806,0
12163099,0
12122793,0
12220155,1
12196840,0
12181015,0
12165101,0
12212851,0
12158908,1
12133076,0
12108195,1
12141557,1
12130568,0
12221382,0
12110704,0
12103281,0
12216232,0
12183590,0
12173010,0
12110321,0
12115962,0
12130007,0
12107517,0
12139461,0
12173152,1
12176672,0
12171560,0
12113604,0
12175732,0
12166096,0
12219950,1
12120947,0
12114983,0
12168659,0
12120720,0
12103349,0
12163561,0
12154109,0
12211334,0
12190430,0
12190868,0
12213479,0
12110865,0
12101278,0
12210362,0
12176882,0
12144872,0
12121224,0
12106337,0
12189998,0
12190930,0
12143123,0
12205113,0
12158986,0
12164857,0
12198522,0
12118481,0
12114296,0
12209132,0
12137372,0
12134268,0
12181166,0
12188104,0
12200525,0
12106831,1
12175283,0
12132013,0
12146345,0
12201360,0
12169212,0
12204687,0
12112279,0
12146756,0
12101834,0
12218350,0
12200612,0
12166969,0
12208090,0
12120850,0
12175617,0
12161440,0
12201263,0
12201035,0
12189874,0
12214858,0
12207758,0
12205960,0
12192162,0
12125791,0
12186218,0
12131042,0
12211125,0
12150288,0
12177626,0
12119748,0
12173247,0
12121533,0
12130198,0
12212942,0
12101633,0
12170800,0
12108981,0
12203153,0
12173260,0
12119575,0
12156155,0
12128114,1
12210711,0
12197561,0
12191073,0
12139005,0
12221547,0
12119942,0
12119535,0
12114333,0
12112554,0
12148225,0
12118945,1
12175425,0
12126463,0
12109892,0
12200742,0
12196180,0
12153192,0
12221630,0
12125511,0
12117752,0
12215371,0
12121894,0
12218355,0
12179495,0
12154058,0
12141392,0
12158578,0
12131900,0
12202382,0
12101363,0
12154504,0
12181858,0
12115830,0
12127188,0
12127435,0
12178857,0
12139016,0
12209216,0
12130161,0
12163353,0
12100575,0
12187262,0
12194441,0
12189058,0
12204692,0
12107845,0
12143866,0
12141658,0
12134925,0
12166654,0
12112984,0
12155335,0
12172149,0
12132215,0
12215624,0
12124382,0
12202179,0
12166220,0
12157138,0
12164623,0
12121819,0
12132492,0
12195700,0
12151451,0
12105235,0
12205220,0
12167767,0
12134004,0
12142253,0
12170765,0
12186625,0
12214528,0
12195102,0
12186479,0
12212222,0
12220502,0
12199232,0
12210466,0
12201807,0
12206762,0
12176086,0
12155561,0
12129075,1
12108226,0
12182990,0
12121206,0
12181062,0
12170241,0
12122593,0
12168720,0
12179136,0
12220619,0
12159730,0
12141471,0
12156742,0
12216761,0
12125716,0
12104740,0
12148479,0
12101673,0
12199363,0
12188652,0
12160258,0
12163139,0
12101324,0
12166139,0
12201764,0
12101576,0
12192618,0
12106566,0
12122929,0
12132070,0
12100391,0
12156771,0
12176376,0
12120726,0
12140059,1
12203229,0
12190588,0
12168841,0
12220701,0
12180393,1
12199027,0
12173675,0
12122739,0
12204523,0
12186187,1
12159199,0
12136680,0
12192142,0
12214281,0
12138504,0
12174928,0
12106854,0
12171632,0
12181673,1
12194400,0
12198323,0
12105388,0
12211612,0
12185595,0
12103875,0
12109280,0
12205056,0
12160875,0
12104536,0
12215577,0
12210192,0
12179768,0
12203553,0
12107553,0
12140481,0
12184625,0
12154212,0
12112195,0
12175177,0
12100733,0
12125984,0
12186890,0
12118893,0
12213549,0
12199766,1
12196364,0
12133329,0
12174736,0
12190817,0
12114552,0
12183345,0
12140549,0
12188180,0
12202978,0
12220041,0
12142457,0
12119992,0
12211263,0
12180387,0
12212986,0
12136477,0
12172242,0
12205278,0
12204259,0
12187175,0
12214453,0
12184417,0
12178880,0
12181328,0
12132032,0
12136071,0
12136527,0
12143078,0
12221472,0
12166650,0
12179965,0
12116843,0
12118238,0
12209135,0
12171645,0
12174745,0
12124315,0
12112498,1
12195177,0
12162391,0
12172736,0
12145556,1
12116442,0
12166012,0
12204479,0
12188587,0
12106576,0
12160332,0
12197316,0
12129129,1
12137385,0
12152501,0
12143538,0
12149731,0
12180723,0
12117164,0
12125743,0
12113887,0
12122636,0
12181092,0
12171839,0
12158082,0
12183775,0
12185556,0
12107795,0
12137136,1
12141916,1
12133823,0
12216272,0
12140623,0
12206685,0
12108072,0
12108217,0
12102756,0
12101945,0
12162950,0
12137158,0
12192889,0
12107337,0
12135824,0
12129879,0
12203274,0
12198812,0
12186632,0
12174516,0
12179816,0
12158548,1
12148935,1
12201959,0
12145244,0
12122687,0
12142874,0
12128104,0
12185056,0
12139186,0
12203290,0
12189501,0
12183026,0
12133349,0
12115999,0
12113390,0
12135680,0
12122959,0
12216138,0
12162239,0
12189018,0
12133577,0
12151066,0
12183306,0
12186375,1
12139637,0
12139784,0
12184748,0
12174161,0
12205800,0
12105151,0
12171460,0
12208224,0
12190117,0
12163255,0
12220910,0
12166701,1
12196904,0
12146455,0
12165852,0
12153985,0
12156440,0
12171659,0
12147289,0
12211193,0
12177955,0
12181053,0
12144266,0
12177995,0
12113764,0
12161580,0
12154538,0
12150577,0
12164337,0
12132289,0
12161132,0
12186815,0
12167822,0
12174962,0
12193064,0
12207964,0
12202776,0
12135205,0
12190485,1
12165079,0
12168498,0
12206711,0
12149769,1
12206015,0
12164657,0
12191188,0
12196323,1
12204559,0
12175163,0
12175880,0
12178094,0
12214529,0
12141113,0
12200861,0
12190029,0
12128466,0
12178841,0
12114065,0
12201989,0
12134557,0
12129069,0
12195030,0
12199929,0
12177478,0
12123806,0
12200322,0
12103437,0
12134351,0
12148898,0
12189492,1
12215094,0
12219693,0
12120755,0
12110162,0
12159626,0
12211001,0
12212630,0
12208557,0
12201087,0
12122876,0
12104497,0
12182795,0
12196601,0
12108888,0
12179631,0
12132760,0
12207214,0
12187179,0
12109800,0
12172987,0
12112566,1
12136503,0
12134482,0
12206933,0
12114805,0
12113712,0
12127108,0
12150739,1
12143646,0
12185054,0
12198243,1
12144876,0
12113283,0
12142588,0
12124778,1
12106104,1
12173974,0
12111680,0
12162166,0
12184147,0
12146883,0
12126266,0
12213413,0
12197064,0
12204752,0
12211549,0
12125698,0
12181854,0
12213037,0
12151088,0
12127747,0
12105622,0
12214696,0
12199236,0
12213536,0
12175628,0
12205594,0
12184901,0
12133236,0
12113504,0
12204154,0
12108572,0
12176345,0
12128045,1
12185362,0
12171294,0
12132133,0
12175447,0
12159195,0
12207117,0
12211791,0
12196641,0
12118896,0
12209559,0
12100654,0
12151967,0
12120806,0
12165608,0
12100439,0
12191622,0
12157656,0
12208820,0
12146041,0
12184776,0
12191650,0
12217203,0
12167860,0
12199549,0
12118053,1
12125713,1
12116967,0
12220597,0
12102899,0
12202984,0
12129771,0
12116802,0
12212997,1
12138288,0
12109253,0
12184884,0
12139950,1
12126354,0
12108570,0
12193841,0
12146202,0
12125932,0
12176223,0
12175268,0
12168700,0
12120060,0
12176013,0
12135246,0
12172450,0
12120464,1
12166351,0
12177049,0
12159348,0
12172997,0
12100357,0
12205273,0
12125746,0
12184489,0
12136132,0
12119224,0
12112503,1
12102834,0
12220459,0
12166147,0
12125733,0
12178447,0
12114754,0
12221635,0
12137268,0
12215009,1
12162112,0
12191090,0
12212886,0
12218627,0
12208057,0
12135052,0
12180347,0
12171627,0
12107730,0
12163097,0
12128098,0
12198373,0
12100641,0
12142748,0
12105017,1
12132177,0
12107297,0
12103029,0
12130727,0
12192343,0
12160017,0
12208888,0
12159844,0
12181232,0
12122100,0
12185491,0
12139753,0
12154102,0
12199639,0
12145125,0
12140456,0
12176157,0
12221734,0
12129586,0
12108198,0
12134410,0
12137727,1
12157371,0
12101326,0
12102122,0
12106652,0
12135689,0
12138587,0
12138990,0
12117844,0
12114947,0
12106428,0
12190086,0
12114989,0
12138048,0
12121285,0
12215499,0
12155178,0
12167754,0
12204177,0
12143707,0
12149702,0
12125115,0
12214117,0
12189886,0
12219209,0
12191008,0
12117812,0
12217088,0
12133179,0
12102161,0
12165309,0
12170566,0
12164830,0
12178258,0
12154374,1
12178287,0
12180058,0
12152706,0
12161152,0
12179371,0
12157466,1
12199443,0
12183268,0
12108973,0
12107859,0
12188627,0
12168495,0
12215621,0
12219161,0
12162277,0
12116906,0
12164068,0
12196921,0
12127654,0
12178952,0
12171844,0
12135141,0
12133240,0
12174104,0
12150532,0
12104580,0
12105118,0
12100261,0
12197821,0
12194616,0
12135204,0
12171206,0
12186578,0
12126383,0
12126399,0
12120407,0
12208719,0
12193687,0
12161074,0
12165311,0
12168942,0
12200938,1
12164185,0
12175323,0
12124636,0
12102315,0
12123450,0
12182940,0
12106759,0
12137968,0
12143499,0
12194393,1
12143545,0
12217830,0
12152717,0
12158421,0
12172857,0
12214219,0
12192977,0
12206161,0
12152192,1
12162771,0
12192612,0
12166108,0
12209739,0
12174194,0
12122055,0
12207425,0
12203939,0
12148612,0
12107019,0
12128745,0
12107179,0
12206186,0
12136402,0
12208781,0
12169747,0
12209950,0
12143377,0
12144557,0
12152115,0
12166634,0
12143983,0
12130742,0
12209665,0
12132712,0
12175402,0
12208383,0
12119156,0
12113881,1
12152328,0
12135664,0
12130076,1
12109067,0
12152793,0
12141864,0
12206650,1
12138000,0
12138496,0
12157814,0
12117187,0
12190000,0
12185530,0
12161537,0
12204739,0
12207482,0
12101926,0
12170638,0
12150686,0
12177260,0
12189521,0
12104412,0
12145970,0
12169137,0
12116341,0
12135962,1
12103272,0
12194664,0
12104685,0
12199344,0
12140537,0
12220977,0
12148878,0
12137332,0
12162852,0
12153633,0
12160364,0
12211936,0
12148440,0
12100571,0
12142529,0
12188869,0
12202933,0
12151158,1
12106097,0
12210029,0
12166230,0
12192621,0
12160245,0
12178654,0
12156601,0
12110768,0
12194192,0
12106712,0
12123148,0
12215597,0
12211342,0
12176287,0
12129423,0
12210611,0
12208765,0
12185913,0
12170477,0
12103717,0
12147549,0
12107667,0
12184455,0
12220486,0
12136452,0
12201783,0
12105534,0
12170400,0
12195039,0
12217051,0
12116838,0
12112462,0
12170182,0
12139674,0
12180598,0
12112257,0
12134292,0
12200547,0
12123206,0
12160035,0
12169609,0
12113006,0
12137522,0
12117055,1
12145996,0
12131333,0
12104133,0
12125468,0
12130139,0
12121110,0
12145121,0
12118009,1
12136383,0
12155998,0
12150647,0
12181940,0
12215640,0
12180924,0
12134676,0
12214859,0
12133566,1
12136507,1
12167656,0
12156481,0
12210981,0
12189021,0
12138043,1
12195029,0
12218026,0
12175236,0
12127232,0
12156659,0
12160512,0
12125061,0
12189478,0
12146921,0
12175061,0
12158545,0
12198260,0
12143671,0
12152802,0
12101593,0
12134641,0
12130213,0
12218717,0
12195750,0
12117539,0
12150640,0
12156711,0
12188964,0
12120706,0
12106822,0
12174469,0
12163364,0
12172418,0
12124907,0
12213310,0
12189346,0
12160200,0
12120634,0
12159063,0
12142400,0
12176268,0
12106666,0
12154035,0
12104304,0
12109344,0
12186811,1
12116444,0
12126283,0
12211507,0
12129120,0
12149733,0
12110361,1
12132059,0
12162436,0
12101666,1
12118636,0
12139823,0
12131007,0
12193157,0
12174888,0
12210861,1
12203038,0
12115656,0
12204983,0
12206643,0
12209389,0
12111012,0
12212734,1
12206803,0
12217043,0
12116090,0
12174403,0
12129457,0
12205948,0
12216683,1
12115432,0
12207629,0
12216406,0
12143921,0
12153677,0
12150961,0
12164070,0
12156044,0
12183689,0
12209627,1
12188919,0
12124643,0
12192449,1
12151719,0
12197866,0
12114396,0
12163935,0
12218822,0
12197277,0
12176389,0
12107742,0
12154005,0
12217529,0
12165667,0
12117337,0
12164239,0
12205452,0
12158633,0
12123345,0
12163082,0
12209260,0
12121427,0
12108607,0
12163311,0
12142719,0
12191025,1
12174929,0
12165026,0
12157838,1
12210410,0
12156285,0
12135670,0
12121923,0
12129680,0
12108984,0
12120920,0
12182188,0
12121988,0
12123062,0
12201527,0
12115339,0
12137986,0
12166681,0
12201417,0
12119195,0
12127680,0
12204441,0
12120071,0
12147922,0
12176388,0
12171153,1
12219104,0
12107882,0
12170735,0
12116180,0
12167708,0
12191162,1
12113868,0
12216623,0
12220391,0
12118112,0
12100611,0
12106180,0
12159387,0
12194381,0
12183137,0
12195812,0
12208305,0
12161677,0
12163593,0
12140230,0
12115956,0
12196321,0
12115947,0
12134673,0
12146626,0
12173681,1
12106338,0
12168037,0
12145052,0
12167621,0
12182562,0
12176184,0
12204167,0
12206977,0
12145283,0
12151075,0
12151723,0
12109691,0
12177988,0
12132535,0
12199604,0
12144611,0
12215485,0
12174362,0
12156803,0
12172505,0
12219465,0
12128942,0
12117477,0
12155765,0
12182071,0
12207938,0
12151622,1
12111182,0
12163922,0
12213512,0
12216291,0
12153469,0
12161869,0
12217142,0
12162858,0
12169716,0
12210245,0
12212234,0
12208229,0
12128161,0
12150181,0
12207830,0
12218932,0
12116195,0
12103696,0
12112032,0
12207315,0
12122533,0
12127267,0
12159586,0
12120865,1
12163103,0
12177844,1
12132577,0
12162567,0
12200288,0
12177331,0
12106698,0
12194667,0
12140493,0
12119161,0
12123288,0
12219459,0
12170706,0
12108345,0
12142207,0
12184502,0
12206735,0
12170778,0
12176782,0
12176164,0
12120017,0
12110127,1
12111495,0
12158031,0
12139880,0
12160531,0
12144789,1
12100126,0
12161493,0
12123244,0
12215808,0
12159794,0
12218441,0
12133865,1
12211859,0
12105764,0
12175875,0
12213606,0
12140558,1
12162297,0
12102062,0
12104014,0
12163294,0
12180186,0
12220465,0
12204276,0
12120914,0
12133973,0
12173936,0
12101752,0
12199306,0
12220409,0
12114709,0
12202199,0
12143156,0
12211574,0
12142372,0
12135437,0
12146796,0
12157784,0
12191068,0
12147761,0
12148172,0
12213664,0
12126333,0
12160884,0
12208188,1
12191417,0
12157161,0
12133604,1
12153640,0
12104873,0
12162919,0
12144384,0
12128438,0
12145136,0
12200677,0
12175792,0
12208182,1
12205955,0
12220417,0
12170292,0
12129407,0
12131809,0
12161915,0
12125253,0
12131261,0
12124510,0
12103073,0
12118938,0
12210923,0
12207979,0
12130488,0
12130136,0
12159605,1
12118487,0
12161374,0
12131767,0
12180174,0
12106424,0
12204397,0
12203338,0
12150568,0
12114373,0
12117476,0
12185822,0
12172812,0
12127784,0
12204931,0
12197594,0
12131613,0
12190276,0
12112841,0
12100505,0
12135909,0
12109004,0
12140407,0
12104187,1
12183993,0
12132283,0
12167357,0
12107104,0
12135160,0
12175851,0
12171382,0
12156776,0
12211183,0
12155614,0
12170833,0
12139566,0
12113646,0
12125088,0
12129633,0
12133808,0
12210488,0
12113090,0
12198704,0
12164908,0
12141094,0
12104804,0
12119647,0
12148930,0
12113770,0
12165959,0
12132718,0
12102868,0
12215295,0
12162329,0
12146461,0
12157699,0
12180523,0
12134881,0
12126661,0
12121899,0
12105031,0
12216012,0
12162923,0
12114328,0
12138364,0
12126721,0
12202344,0
12153692,0
12108039,0
12198955,0
12218752,0
12150465,0
12154481,0
12164764,0
12137960,0
12194902,0
12142061,0
12183660,0
12152437,0
12148528,0
12205224,0
12102150,0
12157513,0
12193781,0
12161477,0
12168859,0
12152371,0
12173139,0
12191445,0
12164897,1
12152711,0
12111178,0
12137526,1
12101128,0
12174610,0
12150164,0
12204597,0
12164026,0
12118151,0
12134516,0
